地名,区划码,县级,县级码,县级类,地级,地级码,地级类,省级,省级码,省级类,曾用名,备注,ENG_NAME,VAR_NAME,code,NAME_3,VAR_NAME3,GID_3,TYPE_3,NAME_2,VAR_NAME2,GID_2,TYPE_2,NAME_1,VAR_NAME1,GID_1,TYPE_1,year,crop_px,valid_px,crop_ratio,crop_pct
松桃苗族自治县,522229,松桃苗族自治县,522229,自治县,铜仁地区,522200,地区,贵州省,520000,省,,,Songtaomiaozu,Sōng Táo Miáo Zú,522229,Songtaomiaozu,SōngTáoMiáoZú,522229,Autonomous County,Tongren,Tóng Rén,522200,Prefecture,Guizhou,Guì Zhōu,520000,Province,2010,891995,3608196,0.24721356600362066,24.72
宁乡县,430124,宁乡县,430124,县,长沙市,430100,地级市,湖南省,430000,省,,,Ningxiang,Níng Xiāng,430182,Ningxiang,Níng Xiāng,430124,County,Changsha,Cháng Shā,430100,Prefecture City,Hunan,Hú Nán,430000,Province,2010,1634527,3680437,0.44411220732755374,44.41
岳麓区,430104,岳麓区,430104,市辖区,长沙市,430100,地级市,湖南省,430000,省,,,Yuelu,Yuè Lù,430104,Yuelu,YuèLù,430104,District,Changsha,Cháng Shā,430100,Prefecture City,Hunan,Hú Nán,430000,Province,2010,269058,683058,0.3939021283697724,39.39
绥阳县,520323,绥阳县,520323,县,遵义市,520300,地级市,贵州省,520000,省,,,Suiyang,Suí Yáng,520323,Suiyang,SuíYáng,520323,County,Zunyi,Zūn Yì,520300,Prefecture City,Guizhou,Guì Zhōu,520000,Province,2010,875957,3222033,0.27186468915743567,27.19
泸溪县,433122,泸溪县,433122,县,湘西土家族苗族自治州,433100,自治州,湖南省,430000,省,,,Luxi,Lú Xī,433122,Luxi,LúXī,433122,County,Xiangxitujiazumiaozu,Xiāng Xī Tǔ Jiā Zú Miáo Zú,433100,Autonomous Prefecture,Hunan,Hú Nán,430000,Province,2010,468164,1982235,0.23617986767461982,23.62
玉环县,331021,玉环县,331021,县,台州市,331000,地级市,浙江省,330000,省,,,Yuhuan,Yù Huán,331021,Yuhuan,YùHuán,331021,County,Taizhou,Tāi Zhōu,331000,Prefecture City,Zhejiang,Zhè Jiāng,330000,Province,2010,85127,500983,0.16991993740306557,16.99
贵溪市,360681,贵溪市,360681,县级市,鹰潭市,360600,地级市,江西省,360000,省,,,Guixi,Guì Xī,360681,Guixi,GuìXī,360681,County City,Yingtan,Yīng Tán,360600,Prefecture City,Jiangxi,Jiāng Xī,360000,Province,2010,831468,3153674,0.2636505865856775,26.37
喜德县,513432,喜德县,513432,县,凉山彝族自治州,513400,自治州,四川省,510000,省,,,Xide,Xǐ Dé,513432,Xide,XǐDé,513432,County,Liangshanyizu,Liáng Shān Yí Zú,513400,Autonomous Prefecture,Sichuan,Sì Chuān,510000,Province,2010,420515,2789572,0.15074534731492858,15.07
珙县,511526,珙县,511526,县,宜宾市,511500,地级市,四川省,510000,省,,,Gongxian,Gǒng Xiàn,511526,Gongxian,GǒngXiàn,511526,County,Yibin,Yí Bīn,511500,Prefecture City,Sichuan,Sì Chuān,510000,Province,2010,679912,1447714,0.4696452476110613,46.96
上高县,360923,上高县,360923,县,宜春市,360900,地级市,江西省,360000,省,,,Shanggao,Shàng Gāo,360923,Shanggao,Shàng Gāo,360923,County,Yichun,Yí Chūn,360900,Prefecture City,Jiangxi,Jiāng Xī,360000,Province,2010,675555,1703597,0.39654624890745876,39.65
万载县,360922,万载县,360922,县,宜春市,360900,地级市,江西省,360000,省,,,Wanzai,Wàn Zǎi,360922,Wanzai,Wàn Zǎi,360922,County,Yichun,Yí Chūn,360900,Prefecture City,Jiangxi,Jiāng Xī,360000,Province,2010,487073,2171495,0.22430307230732743,22.43
东乡县,361029,东乡县,361029,县,抚州市,361000,地级市,江西省,360000,省,,,Dongxiang,Dōng Xiāng,361029,Dongxiang,DōngXiāng,361029,County,Fuzhou,Fǔ Zhōu,361000,Prefecture City,Jiangxi,Jiāng Xī,360000,Province,2010,747944,1604547,0.46614028757026127,46.61
浏阳市,430181,浏阳市,430181,县级市,长沙市,430100,地级市,湖南省,430000,省,,,Liuyang,Liú Yáng,430181,Liuyang,LiúYáng,430181,County City,Changsha,Cháng Shā,430100,Prefecture City,Hunan,Hú Nán,430000,Province,2010,1187370,6325011,0.1877261557331679,18.77
月湖区,360602,月湖区,360602,市辖区,鹰潭市,360600,地级市,江西省,360000,省,,,Yuehu,Yuè Hú,360602,Yuehu,YuèHú,360602,District,Yingtan,Yīng Tán,360600,Prefecture City,Jiangxi,Jiāng Xī,360000,Province,2010,88026,173547,0.5072170651178067,50.72
乐清市,330382,乐清市,330382,县级市,温州市,330300,地级市,浙江省,330000,省,,,Yueqing,Yuè Qīng,330382,Yueqing,Yuè Qīng,330382,County City,Wenzhou,Wēn Zhōu,330300,Prefecture City,Zhejiang,Zhè Jiāng,330000,Province,2010,283750,1612048,0.17601833196033864,17.6
兴文县,511528,兴文县,511528,县,宜宾市,511500,地级市,四川省,510000,省,,,Xingwen,Xīng Wén,511528,Xingwen,Xīng Wén,511528,County,Yibin,Yí Bīn,511500,Prefecture City,Sichuan,Sì Chuān,510000,Province,2010,886285,1748020,0.5070222308669238,50.7
德江县,522227,德江县,522227,县,铜仁地区,522200,地区,贵州省,520000,省,,,Dejiang,Dé Jiāng,522227,Dejiang,DéJiāng,522227,County,Tongren,Tóng Rén,522200,Prefecture,Guizhou,Guì Zhōu,520000,Province,2010,1108081,2623724,0.4223313885149505,42.23
雷波县,513437,雷波县,513437,县,凉山彝族自治州,513400,自治州,四川省,510000,省,,,Leibo,Léi Bō,513437,Leibo,LéiBō,513437,County,Liangshanyizu,Liáng Shān Yí Zú,513400,Autonomous Prefecture,Sichuan,Sì Chuān,510000,Province,2010,555142,3595538,0.15439747820771188,15.44
开福区,430105,开福区,430105,市辖区,长沙市,430100,地级市,湖南省,430000,省,,,Kaifu,Kāi Fú,430105,Kaifu,KāiFú,430105,District,Changsha,Cháng Shā,430100,Prefecture City,Hunan,Hú Nán,430000,Province,2010,105084,239564,0.4386468751565344,43.86
吉首市,433101,吉首市,433101,县级市,湘西土家族苗族自治州,433100,自治州,湖南省,430000,省,,,Jishou,Jí Shǒu,433101,Jishou,JíShǒu,433101,County City,Xiangxitujiazumiaozu,Xiāng Xī Tǔ Jiā Zú Miáo Zú,433100,Autonomous Prefecture,Hunan,Hú Nán,430000,Province,2010,215768,1366278,0.15792393641703958,15.79
余江县,360622,余江县,360622,县,鹰潭市,360600,地级市,江西省,360000,省,,,Yujiang,Yú Jiāng,360622,Yujiang,YúJiāng,360622,County,Yingtan,Yīng Tán,360600,Prefecture City,Jiangxi,Jiāng Xī,360000,Province,2010,575058,1176073,0.48896454556817476,48.9
习水县,520330,习水县,520330,县,遵义市,520300,地级市,贵州省,520000,省,,,Xishui,Xí Shuǐ,520330,Xishui,XíShuǐ,520330,County,Zunyi,Zūn Yì,520300,Prefecture City,Guizhou,Guì Zhōu,520000,Province,2010,1056040,3894067,0.27119204677269293,27.12
长沙县,430121,长沙县,430121,县,长沙市,430100,地级市,湖南省,430000,省,,,Changsha,Cháng Shā,430121,Changsha,Cháng Shā,430121,County,Changsha,Cháng Shā,430100,Prefecture City,Hunan,Hú Nán,430000,Province,2010,1097753,2226442,0.49305259243223043,49.31
高安市,360983,高安市,360983,县级市,宜春市,360900,地级市,江西省,360000,省,,,Gaoan,Gāo Ān,360983,Gaoan,GāoĀn,360983,County City,Yichun,Yí Chūn,360900,Prefecture City,Jiangxi,Jiāng Xī,360000,Province,2010,1969314,3075514,0.6403202846743666,64.03
广丰县,361122,广丰县,361122,县,上饶市,361100,地级市,江西省,360000,省,,,Guangfeng,Guǎng Fēng,361122,Guangfeng,Guǎng Fēng,361122,County,Shangrao,Shàng Ráo,361100,Prefecture City,Jiangxi,Jiāng Xī,360000,Province,2010,475606,1742630,0.2729242581615145,27.29
望城县,430122,望城县,430122,县,长沙市,430100,地级市,湖南省,430000,省,,,Wangcheng,Wàng Chéng,430122,Wangcheng,WàngChéng,430122,County,Changsha,Cháng Shā,430100,Prefecture City,Hunan,Hú Nán,430000,Province,2010,687399,1204806,0.570547457432981,57.05
温岭市,331081,温岭市,331081,县级市,台州市,331000,地级市,浙江省,330000,省,,,Wenling,Wēn Lǐng,331081,Wenling,WēnLǐng,331081,County City,Taizhou,Tāi Zhōu,331000,Prefecture City,Zhejiang,Zhè Jiāng,330000,Province,2010,459101,1212242,0.37872058549365556,37.87
上饶县,361121,上饶县,361104,县,上饶市,361100,地级市,江西省,360000,省,,,"Shangraoxian
Shangraoxian
Shangraoxian
","Shàng Ráo Xiàn
Shàng Ráo Xiàn
",361104,Guangxin,Guǎng Xìn,361121,County,Shangrao,Shàng Ráo,361100,Prefecture City,Jiangxi,Jiāng Xī,360000,Province,2010,487039,2828726,0.17217609623554914,17.22
桐梓县,520322,桐梓县,520322,县,遵义市,520300,地级市,贵州省,520000,省,,,Tongzi,Tóng Zǐ,520322,Tongzi,TóngZǐ,520322,County,Zunyi,Zūn Yì,520300,Prefecture City,Guizhou,Guì Zhōu,520000,Province,2010,1261040,4066700,0.3100892615634298,31.01
花垣县,433124,花垣县,433124,县,湘西土家族苗族自治州,433100,自治州,湖南省,430000,省,,,Huayuan,Huā Yuán,433124,Huayuan,HuāYuán,433124,County,Xiangxitujiazumiaozu,Xiāng Xī Tǔ Jiā Zú Miáo Zú,433100,Autonomous Prefecture,Hunan,Hú Nán,430000,Province,2010,360657,1406691,0.25638679710042933,25.64
进贤县,360124,进贤县,360124,县,南昌市,360100,地级市,江西省,360000,省,,,Jinxian,Jìn Xián,360124,Jinxian,JìnXián,360124,County,Nanchang,Nán Chāng,360100,Prefecture City,Jiangxi,Jiāng Xī,360000,Province,2010,1534469,2455185,0.6249911921097595,62.5
美姑县,513436,美姑县,513436,县,凉山彝族自治州,513400,自治州,四川省,510000,省,,,Meigu,Měi Gū,513436,Meigu,MěiGū,513436,County,Liangshanyizu,Liáng Shān Yí Zú,513400,Autonomous Prefecture,Sichuan,Sì Chuān,510000,Province,2010,586495,3186336,0.18406564781617507,18.41
弋阳县,361126,弋阳县,361126,县,上饶市,361100,地级市,江西省,360000,省,,,Yiyang,Yì Yáng,361126,Yiyang,YìYáng,361126,County,Shangrao,Shàng Ráo,361100,Prefecture City,Jiangxi,Jiāng Xī,360000,Province,2010,546204,1995819,0.2736741157389523,27.37
宜丰县,360924,宜丰县,360924,县,宜春市,360900,地级市,江西省,360000,省,,,Yifeng,Yí Fēng,360924,Yifeng,YíFēng,360924,County,Yichun,Yí Chūn,360900,Prefecture City,Jiangxi,Jiāng Xī,360000,Province,2010,476492,2457241,0.19391341752803246,19.39
高县,511525,高县,511525,县,宜宾市,511500,地级市,四川省,510000,省,,,Gaoxian,Gāo Xiàn,511525,Gaoxian,GāoXiàn,511525,County,Yibin,Yí Bīn,511500,Prefecture City,Sichuan,Sì Chuān,510000,Province,2010,1119471,1677707,0.6672625196175495,66.73
桃江县,430922,桃江县,430922,县,益阳市,430900,地级市,湖南省,430000,省,,,Taojiang,Táo Jiāng,430922,Taojiang,TáoJiāng,430922,County,Yiyang,Yì Yáng,430900,Prefecture City,Hunan,Hú Nán,430000,Province,2010,614813,2624030,0.23430105600926818,23.43
赫山区,430903,赫山区,430903,市辖区,益阳市,430900,地级市,湖南省,430000,省,,,Heshan,Hè Shān,430903,Heshan,HèShān,430903,District,Yiyang,Yì Yáng,430900,Prefecture City,Hunan,Hú Nán,430000,Province,2010,946549,1622292,0.5834640126438397,58.35
信州区,361102,信州区,361102,市辖区,上饶市,361100,地级市,江西省,360000,省,,,Xinzhou,Xìn Zhōu,361102,Xinzhou,XìnZhōu,361102,District,Shangrao,Shàng Ráo,361100,Prefecture City,Jiangxi,Jiāng Xī,360000,Province,2010,146447,401074,0.3651371068680593,36.51
秀山土家族苗族自治县,500241,秀山土家族苗族自治县,500241,自治县,不统计,0,不统计,重庆市,500000,直辖市,,,Xiushantujiazuandmiaozu,Xiù Shān Tǔ Jiā Zú and Miáo Zú,500241,Xiushantujiazuandmiaozu,XiùShānTǔ Jiā ZúandMiáoZú,500241,Autonomous County,NULL,NULL,0,NULL,Chongqing,Chóng Qìng,500000,Municipality,2010,685512,3112296,0.22025925554638762,22.03
正安县,520324,正安县,520324,县,遵义市,520300,地级市,贵州省,520000,省,,,Zhengan,Zhèng Ān,520324,Zhengan,Zhèng Ān,520324,County,Zunyi,Zūn Yì,520300,Prefecture City,Guizhou,Guì Zhōu,520000,Province,2010,1131181,3284608,0.34438843234870037,34.44
水富县,530630,水富县,530630,县,昭通市,530600,地级市,云南省,530000,省,,,Shuifu,Shuǐ Fù,530630,Shuifu,ShuǐFù,530630,County,Zhaotong,Zhāo Tōng,530600,Prefecture City,Yunnan,Yún Nán,530000,Province,2010,140703,556325,0.2529151125690918,25.29
长宁县,511524,长宁县,511524,县,宜宾市,511500,地级市,四川省,510000,省,,,Changning,Cháng Níng,511524,Changning,Cháng Níng,511524,County,Yibin,Yí Bīn,511500,Prefecture City,Sichuan,Sì Chuān,510000,Province,2010,936494,1258810,0.7439518275196416,74.4
横峰县,361125,横峰县,361125,县,上饶市,361100,地级市,江西省,360000,省,,,Hengfeng,Héng Fēng,361125,Hengfeng,Héng Fēng,361125,County,Shangrao,Shàng Ráo,361100,Prefecture City,Jiangxi,Jiāng Xī,360000,Province,2010,195936,830506,0.2359236417316672,23.59
绥江县,530626,绥江县,530626,县,昭通市,530600,地级市,云南省,530000,省,,,Suijiang,Suí Jiāng,530626,Suijiang,SuíJiāng,530626,County,Zhaotong,Zhāo Tōng,530600,Prefecture City,Yunnan,Yún Nán,530000,Province,2010,159174,950445,0.16747313100705458,16.75
路桥区,331004,路桥区,331004,市辖区,台州市,331000,地级市,浙江省,330000,省,,,Luqiao,Lù Qiáo,331004,Luqiao,LùQiáo,331004,District,Taizhou,Tāi Zhōu,331000,Prefecture City,Zhejiang,Zhè Jiāng,330000,Province,2010,169451,348862,0.48572501447563793,48.57
江山市,330881,江山市,330881,县级市,衢州市,330800,地级市,浙江省,330000,省,,,Jiangshan,Jiāng Shān,330881,Jiangshan,JiāngShān,330881,County City,Quzhou,Qú Zhōu,330800,Prefecture City,Zhejiang,Zhè Jiāng,330000,Province,2010,459639,2562973,0.17933821386335322,17.93
